# id:25-50-25-0 
-0.92,0.14,-1
-0.82,-0.5,1
0.83,-0.96,1
0.19,0.08,1
0.14,-0.26,-1
0.91,-0.19,1
-0.91,0.9,-1
0.13,-0.21,-1
-0.57,-0.33,1
0.07,0.77,1
0.33,-0.99,-1
0.81,-0.06,-1
0.84,0.38,-1
0.85,-0.75,-1
0.58,-0.96,1
-0.12,0.83,1
0.39,-0.89,1
0.3,0.22,1
0.22,-0.39,1
0.71,-0.04,1
-0.58,0.69,-1
0.26,0.16,-1
0.67,0.13,1
0.91,0.67,-1
0.47,0.11,-1
-0.64,0.69,1
-0.08,0.94,1
-0.46,-0.04,-1
-0.41,0.19,1
-0.8,-0.57,1
-0.82,-0.31,1
0.73,-0.18,-1
0.95,-0.45,1
-0.19,-0.69,1
-0.84,0.09,1
-0.25,-0.53,-1
-0.17,-0.42,1
0.22,-0.88,1
-0.18,-0.71,1
-0.89,0.91,1
0.63,-0.58,-1
0.56,-0.37,-1
0.43,0.61,1
-0.03,-0.36,1
0.52,0.18,1
0.94,0.98,1
-0.87,-0.58,1
-0.67,-0.24,1
-0.61,-0.06,-1
-0.19,0.07,1
-0.87,-0.11,-1
-0.8,0.1,1
0.33,-0.18,-1
-0.61,-0.31,1
0.7,0.41,-1
0.16,-0.33,-1
0.95,0.96,1
0.66,-0.65,1
-0.46,0.44,1
-0.12,-0.63,1
0.4,0.62,-1
-0.32,0.17,1
-0.48,0.89,1
0.48,-0.89,1
-0.25,-0.33,1
0.8,0.91,-1
-0.05,-0.86,1
0.5,0.21,1
0.29,0.33,1
-0.58,-0.01,1
-0.59,0.82,1
0.81,0.06,1
0.17,0.24,1
0.59,-0.83,1
0.77,-0.2,1
0.06,0.77,-1
0.77,-0.28,-1
-0.5,-0.36,-1
0.45,-1,1
0.26,-0.68,1
0.06,-0.36,1
0.02,0.78,1
-0.71,0.82,1
-0.51,-0.85,-1
0.84,0.15,1
-0.63,0.33,-1
-0.76,0.42,1
0.8,-0.89,1
-0.46,-0.7,1
0.79,0.97,-1
0.84,0.96,1
0.41,0.7,-1
0.03,0.74,1
0.94,0.16,1
0.06,0.79,1
0.47,0.69,1
0.17,0.02,1
0.59,-0.54,-1
-1,-0.22,1
0.23,0.28,-1
-0.19,-0.23,1
-0.73,0.84,1
0.11,0.33,-1
0.71,0.15,1
-0.71,-0.09,-1
0.13,0.69,1
0.32,-0.98,-1
-0.86,0.84,1
-0.61,0.66,-1
-0.47,0.14,-1
0.61,-0.08,1
-0.35,-0.35,1
0.87,-1,1
-0.58,0.62,-1
0.98,-0.38,1
-0.32,0.48,1
0.07,0.92,1
0.28,-0.85,1
-0.82,0.53,1
-0.92,-0.49,1
0.18,-0.53,-1
-0.56,-0.27,1
-0.52,-0.49,1
0.05,-0.18,1
-0.8,0.04,1
-0.45,0.43,1
0.01,-0.51,-1
-0.15,0.32,1
0.48,0.97,1
-0.32,0.74,1
0.47,-0.77,1
-0.05,-0.99,-1
0.4,0.98,1
-0.93,-0.13,1
0.51,-0.49,1
-0.65,-0.22,1
0.81,-0.64,-1
0.26,-0.69,1
0.69,0.93,-1
0.63,-0.63,1
0.94,-0.95,1
-0.02,-0.18,1
-0.02,0.15,-1
-0.52,0.9,-1
0.77,-0.24,-1
0.24,0.69,-1
0.43,0.35,1
-0.4,0.13,1
0.58,-0.94,1
-0.35,0.38,1
0.48,0.39,1
-0.82,-0.88,-1
0.4,-0.97,-1
-0.34,-0.66,1
0.02,0.09,1
-0.15,0.17,-1
-0.1,0.09,1
-0.39,-0.12,1
-0.82,0.34,1
-0.72,-0.39,1
-0.05,-0.78,1
-0.3,0.26,1
-0.22,-0.6,1
0.17,-0.27,1
0.18,0.66,1
-0.44,-0.55,-1
-0.28,0.24,1
0.08,-0.34,-1
-0.18,-0.86,1
0.01,0.71,-1
-0.78,-0.82,-1
-0.17,-0.38,-1
-1,0.45,1
-0.69,0.64,1
-0.69,-0.6,1
0.74,0.59,-1
0.01,0.13,1
0.9,-0.46,-1
-0.88,0.1,1
0.92,-0.93,1
-0.53,0.72,1
-0.33,0.66,1
-0.91,-0.71,-1
-0.68,-0.45,1
-0.27,-0.82,1
0.49,0.99,-1
-0.81,-0.32,1
0.37,-0.51,1
-0.96,0.07,-1
-0.91,0.63,1
-0.25,-0.05,-1
0.77,-0.56,1
-0.43,0.12,1
-0.74,0.27,1
0.29,-0.33,-1
0.83,-0.24,1
-0.85,-0.95,-1
-0.06,0.74,1
-0.12,0.9,-1
0,0.62,1
-0.17,-0.57,1
-0.19,0.73,-1
-0.62,-0.93,1
-0.67,0.16,1
0.93,0.38,-1
0.71,-0.59,1
-0.11,0.2,1
-0.6,0.06,1
-0.74,0.28,1
-0.86,0.88,1
-0.29,-0.46,1
-0.46,0.99,1
-0.2,0.57,1
-0.12,0.08,1
-0.9,-0.52,1
0.79,0.06,1
-0.77,-0.29,1
0.26,0.2,1
0.1,-0.27,-1
0.75,-0.16,1
-0.36,-0.15,1
0.42,-0.01,1
-0.01,0.1,1
-0.98,0.02,1
-0.7,-0.23,-1
-0.02,0.69,1
-0.66,0.79,-1
-0.55,0.88,-1
0.74,0.51,1
0.87,-0.6,1
-0.16,-0.58,1
0.61,-0.57,1
0.45,0.88,-1
0.91,0.79,-1
-0.13,-0.75,1
0.57,0.97,1
-0.03,0.06,1
0.95,0.38,-1
-0.36,-0.37,-1
0.62,0.29,-1
-0.71,-0.49,1
0.73,-0.07,1
-0.01,-0.36,-1
0.39,-0.34,1
-0.99,0.09,1
0.32,-0.34,1
-0.54,0.81,1
0.72,-0.67,-1
0.27,0.46,1
0.55,-0.49,1
0.91,0.7,-1
0.91,0.61,1
-0.23,0.5,-1
0.57,0.12,-1
0.14,-0.75,-1
-0.54,-0.23,1
-0.95,-0.09,1
-0.31,-0.1,1
-0.02,0.15,1
-0.35,-0.46,1
0.56,-0.87,1
0.84,-0.59,1
0.82,-0.33,1
0.56,-0.82,1
-0.57,0.89,1
-0.55,0.32,-1
0.54,-0.22,1
-0.39,0.09,-1
0.52,0.14,1
-0.96,0.5,1
0.23,-0.52,1
1,0.08,1
-0.19,-0.28,1
0.13,-0.62,1
0.96,-0.24,-1
0.18,0.97,1
-0.17,-0.33,-1
-0.14,-0.8,1
-0.01,0.84,1
-0.05,-0.76,-1
-0.17,-0.64,1
0.73,-0.74,1
0.99,0.11,-1
0.49,0.93,1
0.75,-0.31,1
0.92,0.89,-1
-0.13,-0.93,-1
0.61,0.12,1
0.83,-0.39,1
-0.1,0.9,-1
0.45,0.27,1
-0.97,-0.18,1
-0.37,-0.03,1
0.56,0.54,1
0.64,-0.86,1
0.09,0.15,1
0.63,0.75,1
0.04,0.41,-1
0.82,-0.22,1
0.36,0.92,1
0.24,0.12,1
-0.1,0.63,1
0.23,-0.76,1
0.71,0.2,1
0.86,-0.17,1
-0.19,-0.54,-1
-0.26,0.8,-1
0.84,-0.61,-1
-0.82,-0.31,1
-0.77,0.85,-1
0.24,0.32,1
0.05,0.44,1
-0.26,0.69,1
0.44,-0.45,1
0.74,-0.05,-1
0.89,-0.11,1
-0.24,-0.76,-1
0.02,0.96,1
0.25,0.94,-1
0.96,-0.69,1
-0.04,-0.87,-1
0.76,-0.34,-1
-0.46,0.43,1
0.2,-0.41,-1
0.1,0.17,1
-0.4,0.39,1
0.58,0.84,-1
0.11,-0.6,1
0.56,0.05,1
-0.97,0.26,1
-0.44,0.16,1
0.42,0.65,1
0.24,-1,1
0.76,0.53,-1
0.23,-0.8,-1
0.83,0.19,1
-0.39,-0.84,1
-0.45,-0.75,1
-0.76,0.93,-1
0.73,0.08,1
-0.14,-0.47,1
-0.02,0.67,-1
-0.81,0.17,1
0.96,0.55,1
-0.6,-0.26,1
0.65,-0.2,-1
0.71,-0.24,1
0.98,0.94,1
0.35,0.92,1
-0.03,0.99,-1
-0.96,-0.94,1
-0.32,-0.99,1
0.1,0.15,1
0.09,0.75,1
0.26,0.01,1
0.58,0.76,1
-0.41,0.69,1
-0.1,0.16,-1
0.3,0.23,1
-0.61,0.92,1
-0.22,0.84,1
-0.49,-0.56,-1
0.77,-0.38,-1
0.02,-0.7,1
0.22,0.03,-1
-0.2,0.61,-1
0.3,0.51,1
-0.25,-0.88,-1
-0.93,0.8,1
0.3,-0.46,-1
0.68,-0.64,1
-0.61,0.65,1
0.63,-0.61,-1
0.28,0.94,1
-0.75,0.8,1
0.18,0.86,-1
0.13,-0.34,-1
-0.5,0.53,1
-0.56,-0.36,1
-0.68,0.68,-1
0.97,-0.5,1
-0.28,0.8,1
0.12,-0.79,1
0.91,-0.75,1
0.41,0.21,1
-0.48,-0.97,-1
-0.3,-0.57,1
0.51,0.86,1
0.4,-0.42,1
0.51,0.31,-1
-0.63,-0.65,1
-0.59,-0.72,1
0.42,0.57,-1
0.93,0.43,1
-0.59,0,1
0.96,0.62,1
0.03,-0.08,-1
0.99,0.81,-1
-0.49,0.63,-1
0.44,-0.32,1
-0.38,0.21,1
-0.75,-0.57,-1
0.23,-0.1,-1
-0.15,-0.47,-1
0.57,0.26,1
0.72,-0.27,1
-0.09,-0.28,1
-0.6,-0.22,-1
-0.46,-0.25,-1
0.27,-0.25,1
0.81,0.48,1
0.88,-0.31,-1
-0.58,0.02,-1
-0.97,0.7,1
0.46,-0.65,-1
0.74,0.69,-1
0.69,-0.46,1
-0.16,-0.46,-1
-0.32,0.21,1
0.13,-0.27,1
0.98,-0.09,1
-0.03,-0.52,-1
0.21,-0.85,1
-0.91,-0.89,1
0.59,-0.79,1
0.32,0.56,1
0.29,-0.55,-1
0.6,0.47,1
-0.67,-0.22,-1
-0.94,-0.3,1
-0.42,0.44,1
0.69,0.94,1
-0.3,-0.27,1
0.84,-0.41,1
-0.21,-0.5,-1
0.2,0.17,-1
0.34,0.37,-1
-0.09,-0.58,-1
0.35,0.19,1
0.12,0.94,-1
-0.39,0.58,1
0.43,0.81,1
0.14,0.32,-1
-0.27,0,-1
0.34,-0.27,1
-0.69,0.7,1
0.78,0.93,-1
-0.6,0.72,1
0.15,0.76,-1
0.4,0.4,1
-0.44,0.09,-1
-0.83,0.71,-1
-0.43,-0.1,1
0.13,0.17,1
0.95,0.42,-1
-0.45,0.32,1
0.8,0.19,1
-0.33,0.48,-1
0.28,0.15,1
0.29,0.63,-1
0.95,0.84,1
-0.68,-0.6,1
0.91,-0.07,1
-0.68,-0.2,1
0.79,0.75,1
-0.76,0.05,1
0.2,-0.49,1
-0.65,0.61,1
-0.74,0.25,-1
-0.73,-0.23,1
-0.65,-0.69,1
-0.24,0.69,1
0.28,0.4,1
0.62,-0.06,-1
-0.14,-0.46,1
0.85,-0.88,-1
-0.53,0.38,-1
0.88,0.13,1
-0.53,0.63,1
0.89,0.19,-1
-0.61,0.58,1
-0.68,-0.95,1
0.84,0.84,1
0.26,-0.2,1
-0.99,-0.18,1
-0.16,-0.12,1
-0.18,0.51,-1
-0.08,0.24,1
0.43,0.13,1
-0.28,-0.12,1
-0.06,-0.66,1
0.8,-0.64,1
-0.16,0.81,1
-0.73,-0.06,1
0.11,0.8,-1
0.08,0.6,1
0.5,-0.35,1
-0.7,0.13,1
0.47,-0.18,1
-0.72,-0.47,-1
0,-0.04,1
0.9,0.33,1
-0.1,0.02,1
-0.87,-0.82,1
-0.73,-0.63,1
-0.51,-0.96,1
-0.15,-0.78,1
-0.82,-0.51,-1
0.94,-0.73,1
-0.21,-0.22,1
0.51,-0.78,1
0.83,-0.16,1
0.18,-0.45,1
0.93,0.11,-1
0.08,-0.97,1
0.97,-0.79,-1
0.58,-0.55,-1
0.05,0.03,1
-0.39,-0.91,1
0.65,0.07,1
0.92,0.64,1
-0.14,0.47,1
0.31,0.82,1
0.33,-0.41,1
-0.1,0.51,-1
0.78,0.21,1
0.48,-0.52,-1
0.83,-0.91,-1
-0.58,-0.77,1
0.32,0.76,-1
0.95,0.8,1
0.62,-0.18,1
0.53,-0.33,-1
-0.01,0.75,1
0.73,-0.33,1
-0.08,-0.22,1
-0.09,-0.92,-1
-0.5,0.72,-1
0.5,-0.24,1
-0.86,0.94,-1
0.15,0.29,1
0.2,-0.69,1
-0.46,0.28,1
0.34,-0.62,1
0.13,-0.14,1
-0.13,0.95,1
0.3,-0.66,1
0.42,-0.54,1
-0.07,-0.37,1
-0.95,0.66,1
0.13,-0.23,1
0.49,-0.17,1
-0.05,-0.24,1
0.04,-0.16,1
-0.8,0.8,1
0.6,0.33,-1
0.76,-0.6,1
0.13,-0.11,-1
0.86,0.31,-1
-0.85,0.83,1
-0.2,0.56,1
-0.02,-0.64,1
-0.5,-0.8,1
0.2,0.67,1
0.35,0.92,1
0.68,-0.27,-1
-0.93,-0.67,1
0.6,0.75,1
-0.06,-0.43,1
-0.09,0.28,1
-0.33,-1,1
-0.01,0.96,-1
0.1,0.83,1
0.48,0.62,-1
0.52,-0.11,1
-0.22,-0.6,1
0.6,-0.38,1
-0.02,0.34,-1
0.45,-0.31,-1
-0.2,0.44,-1
-0.78,0.95,1
0.42,0.37,1
-0.95,0.93,1
-0.8,-0.78,-1
0.89,-0.04,-1
-0.63,-0.8,1
0.48,-0.13,1
-0.15,-0.45,-1
-0.29,0.71,1
0.55,-0.84,1
-0.69,-0.86,1
-0.59,0.17,1
0.54,-0.39,1
0.66,0.9,1
0.14,-0.58,1
0.28,0,1
-0.86,0.58,1
0.07,0.64,-1
-0.76,-0.23,-1
-0.48,-0.34,1
-0.06,-0.62,1
-0.91,-0.99,1
-0.77,-0.65,1
0.94,-0.59,-1
-0.47,0.9,1
0.98,0.45,1
0.86,0.58,-1
-0.91,0.08,1
0.23,0.32,-1
0.82,0.86,1
0.37,0.14,1
-0.85,-0.05,1
-0.85,-0.31,1
0.59,0.7,-1
-0.59,-0.45,-1
-0.25,-0.32,1
0.54,-0.93,1
0.32,0.22,1
-0.78,-0.65,1
-0.81,-0.43,1
0.1,0.64,-1
-0.62,0.26,1
0.56,0.24,1
0.33,0.27,1
-0.96,0.53,-1
0.86,0.88,-1
-0.97,0.28,1
-0.47,0.02,1
-0.85,0.92,1
0.03,0.2,-1
0.84,-0.04,-1
-0.08,0.05,-1
-0.53,-0.23,-1
0.49,-0.24,-1
-0.21,0.76,1
0.95,-0.33,1
0.45,0.03,1
-0.33,-0.62,1
0.33,0.34,1
0.15,-0.48,1
0.9,-0.65,1
0.69,0.77,-1
-0.45,-0.23,-1
0.24,0.54,1
0.64,0.36,-1
-0.97,-0.29,-1
-0.91,-0.14,-1
0.49,-0.32,1
0.09,0.02,1
-0.72,-0.53,-1
-0.47,-0.79,-1
-1,0.4,1
0.81,0.54,1
0.97,0.9,1
-0.58,-0.05,-1
-0.44,-0.56,1
-0.93,0.51,-1
0.73,0.21,1
0.61,-0.21,1
-0.28,0.15,1
-0.44,-0.47,1
0.87,-0.25,-1
-0.26,-0.94,1
0.55,-0.2,1
-0.28,-0.68,1
0.31,-0.34,1
-0.64,-0.64,-1
-0.55,0.88,1
-0.24,0.04,1
-0.14,0.94,1
-0.45,0.26,-1
-0.25,-1,-1
0.65,0.71,1
-0.85,-0.04,1
-0.43,0.66,1
-0.46,0.52,1
-0.7,0.78,1
-0.44,0.07,-1
0.77,0.5,1
0.08,-0.44,-1
-0.9,-0.6,1
0.5,-0.72,1
-0.78,-0.45,-1
0.81,-0.93,-1
-0.79,0.63,1
0.37,0.44,1
0.72,0.41,-1
0.58,0.7,1
-0.71,0.51,1
0.13,0.7,1
0.02,-0.78,-1
0.01,-0.26,-1
0.14,-0.23,1
-0.27,-0.41,-1
-0.88,-0.17,-1
0.73,0.93,1
0.03,0.96,1
-0.37,-0.66,1
0.71,-0.6,1
0.83,-0.77,-1
-0.99,-1,1
0.51,-0.65,1
0.44,-0.85,1
0.19,0.03,-1
0.75,-0.5,1
-0.65,0.55,1
-0.82,0.03,-1
0.93,-0.29,1
-1,-0.3,-1
0.09,0.29,1
-0.84,0.44,1
-0.1,0.67,1
0.72,-0.86,1
-0.22,0.24,1
0.38,0.54,-1
-0.55,-0.02,1
-0.8,-0.73,1
0.25,0.61,-1
-0.42,0.41,-1
-0.87,-0.43,-1
0.56,0.63,1
-0.73,-0.6,-1
-0.2,0.47,1
-0.78,0.13,-1
0.54,0.89,1
0.51,0.9,1
0.37,-0.58,1
0.84,0.08,1
-0.34,0.7,-1
0.1,0.39,-1
-0.54,0.41,1
0.58,0.28,1
-0.06,-0.47,1
-0.37,0.84,1
0.88,0,1
-0.79,0.41,1
0.96,0.3,-1
0.71,-0.3,-1
-0.59,-0.71,-1
0.79,0.85,1
-0.86,0.77,1
-0.17,0.23,1
0.3,-0.98,1
-0.12,0.68,1
-0.84,0.92,1
-0.24,-0.5,-1
-0.8,-0.39,-1
0.36,0.11,-1
0.46,-0.83,1
-0.85,-0.2,1
-0.41,0.15,1
-0.18,-0.32,1
-0.61,0.14,1
-0.34,-0.67,-1
0.04,-0.18,1
-0.6,-0.65,-1
-0.64,0.36,1
0.43,-0.5,-1
0.27,-0.78,1
-0.29,-0.43,1
-0.59,0.11,1
0.92,-0.33,-1
0.71,0.46,-1
0.83,0.45,1
0.09,-0.39,1
0.04,-0.21,-1
-0.87,0.98,-1
-0.19,-0.02,-1
-0.04,-0.2,1
-0.64,-0.52,1
-0.38,-0.2,1
-0.14,-0.47,1
-0.39,0.6,-1
-0.39,0.88,-1
0.15,-0.49,1
0.66,0.55,-1
-0.44,-0.89,1
0.12,-0.67,1
-0.81,-0.01,1
0.32,0.3,1
-0.88,0.83,1
-0.27,0.79,1
0.27,0.97,-1
0.9,-0.39,1
0.52,0.59,-1
0.26,0.21,1
0.13,0.68,1
0.96,-0.87,1
-0.91,0.68,1
0.51,-0.78,-1
-0.7,0.77,-1
-0.22,0.97,-1
-0.77,-0.37,-1
-0.51,-0.86,-1
0.16,-0.63,1
0.96,-0.31,1
-0.48,0.73,1
-0.18,0,1
-0.23,-0.34,1
-0.04,0.09,1
0,-0.18,1
-0.95,0.39,-1
-0.6,0.45,-1
-0.48,0.17,-1
0.08,0.88,1
-0.68,-0.79,1
-0.27,-0.37,1
-0.84,-0.64,1
-0.36,0.67,1
-0.76,0.8,1
-0.88,0.5,-1
0.68,-0.98,1
-0.32,-0.7,-1
0.82,0.75,1
-0.99,0.75,-1
0,-0.74,1
0.55,-0.42,1
-0.61,0.33,1
-0.49,-0.94,1
0.92,-0.81,-1
-0.21,-0.43,1
-0.3,-0.08,1
0.59,-0.55,-1
-0.69,-0.12,1
-0.88,0.92,1
-0.79,-0.31,1
-0.51,-0.35,1
0.94,-0.46,-1
-0.61,-0.91,1
0.38,0.03,1
-0.77,-0.3,-1
0.47,0.03,-1
-0.4,0.58,1
-0.26,0.96,-1
-0.85,-0.88,1
-0.83,-0.27,1
0.2,-0.57,-1
0.9,0.24,-1
0.65,-0.75,-1
0.19,-0.23,1
-0.97,0.03,-1
-0.03,0.83,-1
0.18,0.91,-1
-0.03,-0.82,-1
-0.89,-0.45,1
-0.92,0.27,1
-0.53,-0.21,1
-0.4,0.27,-1
0.6,0.58,1
0.61,-0.07,1
0.08,-0.85,-1
0.1,0.77,1
0.58,0.29,1
-0.88,-0.76,1
0.15,0.18,1
-0.12,0.46,1
0.81,0.99,1
0.94,0.02,-1
-0.75,-0.81,1
0.28,0.05,1
-0.06,0.8,1
-0.63,0.9,-1
-0.25,0.03,1
-0.61,-0.68,-1
0.55,-0.17,1
-0.35,-0.11,-1
0.18,0.35,-1
0.21,-0.94,1
0.31,0.41,1
0.96,-0.1,1
0,0.51,-1
0.03,-0.71,1
0.9,0.25,-1
-0.63,-0.43,1
-0.52,0.76,1
0.05,0.88,1
0.44,0.09,-1
-0.46,0.19,1
-0.76,-0.01,-1
-0.36,0.14,-1
0.32,-0.18,-1
0.35,0.39,1
0.24,0.68,-1
0.75,-0.42,1
0.6,-0.85,1
-0.2,-0.42,-1
-0.21,-0.68,-1
-0.68,-0.87,-1
-0.59,-0.35,1
0.1,-0.69,-1
-0.45,0.94,1
0.52,0.29,1
0.18,-0.25,-1
0.07,0.65,-1
0.31,0.16,-1
0.21,0.51,1
-0.37,-0.22,1
0.36,-0.71,1
